,model,bootstrap_iteration,fpr,tpr,auc
38696,Age Only,86,0.9696969696969697,0.9965827428513996,0.7438542581211589
38697,Age Only,86,0.9797979797979799,0.9977218285675997,0.7438542581211589
38698,Age Only,86,0.98989898989899,0.9988609142837999,0.7438542581211589
38699,Age Only,86,1.0,1.0,0.7438542581211589
38700,Age Only,87,0.0,0.0,0.7504389815627744
38701,Age Only,87,0.010101010101010102,0.020503542891602597,0.7504389815627744
38702,Age Only,87,0.020202020202020204,0.041007085783205194,0.7504389815627744
38703,Age Only,87,0.030303030303030304,0.061510628674807784,0.7504389815627744
38704,Age Only,87,0.04040404040404041,0.08201417156641039,0.7504389815627744
38705,Age Only,87,0.05050505050505051,0.10251771445801298,0.7504389815627744
38706,Age Only,87,0.06060606060606061,0.1284486657620986,0.7504389815627744
38707,Age Only,87,0.07070707070707072,0.17970752299110515,0.7504389815627744
38708,Age Only,87,0.08080808080808081,0.20511080958842154,0.7504389815627744
38709,Age Only,87,0.09090909090909091,0.22048846675712347,0.7504389815627744
38710,Age Only,87,0.10101010101010102,0.23586612392582543,0.7504389815627744
38711,Age Only,87,0.11111111111111112,0.28026533996683256,0.7504389815627744
38712,Age Only,87,0.12121212121212122,0.33152419719583903,0.7504389815627744
38713,Age Only,87,0.13131313131313133,0.3827830544248455,0.7504389815627744
38714,Age Only,87,0.14141414141414144,0.4110508065731947,0.7504389815627744
38715,Age Only,87,0.15151515151515152,0.4366802351876979,0.7504389815627744
38716,Age Only,87,0.16161616161616163,0.4623096638022012,0.7504389815627744
38717,Age Only,87,0.17171717171717174,0.4879390924167044,0.7504389815627744
38718,Age Only,87,0.18181818181818182,0.5135685210312076,0.7504389815627744
38719,Age Only,87,0.19191919191919193,0.5381749262346277,0.7504389815627744
38720,Age Only,87,0.20202020202020204,0.5498912364584007,0.7504389815627744
38721,Age Only,87,0.21212121212121213,0.5616075466821736,0.7504389815627744
38722,Age Only,87,0.22222222222222224,0.5733238569059464,0.7504389815627744
38723,Age Only,87,0.23232323232323235,0.5850401671297194,0.7504389815627744
38724,Age Only,87,0.24242424242424243,0.5967564773534922,0.7504389815627744
38725,Age Only,87,0.25252525252525254,0.6084727875772652,0.7504389815627744
38726,Age Only,87,0.26262626262626265,0.6201890978010381,0.7504389815627744
38727,Age Only,87,0.27272727272727276,0.6319054080248111,0.7504389815627744
38728,Age Only,87,0.2828282828282829,0.6436217182485839,0.7504389815627744
38729,Age Only,87,0.29292929292929293,0.6553380284723569,0.7504389815627744
38730,Age Only,87,0.30303030303030304,0.7019448213478064,0.7504389815627744
38731,Age Only,87,0.31313131313131315,0.7324363033318257,0.7504389815627744
38732,Age Only,87,0.32323232323232326,0.7349992461932761,0.7504389815627744
38733,Age Only,87,0.33333333333333337,0.7375621890547264,0.7504389815627744
38734,Age Only,87,0.3434343434343435,0.7401251319161767,0.7504389815627744
38735,Age Only,87,0.3535353535353536,0.7426880747776271,0.7504389815627744
38736,Age Only,87,0.36363636363636365,0.7452510176390774,0.7504389815627744
38737,Age Only,87,0.37373737373737376,0.7812704155987739,0.7504389815627744
38738,Age Only,87,0.38383838383838387,0.7898135584702749,0.7504389815627744
38739,Age Only,87,0.393939393939394,0.798356701341776,0.7504389815627744
38740,Age Only,87,0.4040404040404041,0.8068998442132771,0.7504389815627744
38741,Age Only,87,0.4141414141414142,0.8154429870847781,0.7504389815627744
38742,Age Only,87,0.42424242424242425,0.8239861299562792,0.7504389815627744
38743,Age Only,87,0.43434343434343436,0.8325292728277803,0.7504389815627744
38744,Age Only,87,0.4444444444444445,0.8410724156992814,0.7504389815627744
38745,Age Only,87,0.4545454545454546,0.8496155585707825,0.7504389815627744
38746,Age Only,87,0.4646464646464647,0.8745665611337253,0.7504389815627744
38747,Age Only,87,0.4747474747474748,0.8848183325795267,0.7504389815627744
38748,Age Only,87,0.48484848484848486,0.8950701040253279,0.7504389815627744
38749,Age Only,87,0.494949494949495,0.8963390120106538,0.7504389815627744
38750,Age Only,87,0.5050505050505051,0.8971933262978039,0.7504389815627744
38751,Age Only,87,0.5151515151515152,0.898047640584954,0.7504389815627744
38752,Age Only,87,0.5252525252525253,0.8989019548721041,0.7504389815627744
38753,Age Only,87,0.5353535353535354,0.8997562691592542,0.7504389815627744
38754,Age Only,87,0.5454545454545455,0.9006105834464043,0.7504389815627744
38755,Age Only,87,0.5555555555555556,0.9014648977335544,0.7504389815627744
38756,Age Only,87,0.5656565656565657,0.9023192120207045,0.7504389815627744
38757,Age Only,87,0.5757575757575758,0.9031735263078546,0.7504389815627744
38758,Age Only,87,0.5858585858585859,0.9040278405950047,0.7504389815627744
38759,Age Only,87,0.595959595959596,0.9048821548821548,0.7504389815627744
38760,Age Only,87,0.6060606060606061,0.905736469169305,0.7504389815627744
38761,Age Only,87,0.6161616161616162,0.906590783456455,0.7504389815627744
38762,Age Only,87,0.6262626262626263,0.9074450977436052,0.7504389815627744
38763,Age Only,87,0.6363636363636365,0.9082994120307553,0.7504389815627744
38764,Age Only,87,0.6464646464646465,0.9091537263179054,0.7504389815627744
38765,Age Only,87,0.6565656565656566,0.9100080406050555,0.7504389815627744
38766,Age Only,87,0.6666666666666667,0.9137645107794362,0.7504389815627744
38767,Age Only,87,0.6767676767676768,0.920599025076637,0.7504389815627744
38768,Age Only,87,0.686868686868687,0.927433539373838,0.7504389815627744
38769,Age Only,87,0.696969696969697,0.9342680536710388,0.7504389815627744
38770,Age Only,87,0.7070707070707072,0.9415045982210163,0.7504389815627744
38771,Age Only,87,0.7171717171717172,0.9517563696668175,0.7504389815627744
38772,Age Only,87,0.7272727272727273,0.9620081411126187,0.7504389815627744
38773,Age Only,87,0.7373737373737375,0.9703837713787963,0.7504389815627744
38774,Age Only,87,0.7474747474747475,0.9715228570949964,0.7504389815627744
38775,Age Only,87,0.7575757575757577,0.9726619428111966,0.7504389815627744
38776,Age Only,87,0.7676767676767677,0.9738010285273967,0.7504389815627744
38777,Age Only,87,0.7777777777777778,0.9749401142435968,0.7504389815627744
38778,Age Only,87,0.787878787878788,0.976079199959797,0.7504389815627744
38779,Age Only,87,0.797979797979798,0.9772182856759971,0.7504389815627744
38780,Age Only,87,0.8080808080808082,0.9783573713921973,0.7504389815627744
38781,Age Only,87,0.8181818181818182,0.9794964571083974,0.7504389815627744
38782,Age Only,87,0.8282828282828284,0.9806355428245975,0.7504389815627744
38783,Age Only,87,0.8383838383838385,0.9817746285407977,0.7504389815627744
38784,Age Only,87,0.8484848484848485,0.9829137142569978,0.7504389815627744
38785,Age Only,87,0.8585858585858587,0.9840527999731981,0.7504389815627744
38786,Age Only,87,0.8686868686868687,0.9851918856893982,0.7504389815627744
38787,Age Only,87,0.8787878787878789,0.9863309714055983,0.7504389815627744
38788,Age Only,87,0.888888888888889,0.9874700571217985,0.7504389815627744
38789,Age Only,87,0.8989898989898991,0.9886091428379986,0.7504389815627744
38790,Age Only,87,0.9090909090909092,0.9897482285541988,0.7504389815627744
38791,Age Only,87,0.9191919191919192,0.9908873142703989,0.7504389815627744
38792,Age Only,87,0.9292929292929294,0.992026399986599,0.7504389815627744
38793,Age Only,87,0.9393939393939394,0.9931654857027992,0.7504389815627744
38794,Age Only,87,0.9494949494949496,0.9943045714189993,0.7504389815627744
38795,Age Only,87,0.9595959595959597,0.9954436571351994,0.7504389815627744
38796,Age Only,87,0.9696969696969697,0.9965827428513996,0.7504389815627744
38797,Age Only,87,0.9797979797979799,0.9977218285675997,0.7504389815627744
38798,Age Only,87,0.98989898989899,0.9988609142837999,0.7504389815627744
38799,Age Only,87,1.0,1.0,0.7504389815627744
38800,Age Only,88,0.0,0.0,0.7507682177348551
38801,Age Only,88,0.010101010101010102,0.02838952092683436,0.7507682177348551
38802,Age Only,88,0.020202020202020204,0.05677904185366872,0.7507682177348551
38803,Age Only,88,0.030303030303030304,0.08516856278050308,0.7507682177348551
38804,Age Only,88,0.04040404040404041,0.11355808370733744,0.7507682177348551
38805,Age Only,88,0.05050505050505051,0.1419476046341718,0.7507682177348551
38806,Age Only,88,0.06060606060606061,0.17033712556100616,0.7507682177348551
38807,Age Only,88,0.07070707070707072,0.19872664648784055,0.7507682177348551
38808,Age Only,88,0.08080808080808081,0.22711616741467489,0.7507682177348551
38809,Age Only,88,0.09090909090909091,0.2555056883415092,0.7507682177348551
38810,Age Only,88,0.10101010101010102,0.2838952092683436,0.7507682177348551
38811,Age Only,88,0.11111111111111112,0.312284730195178,0.7507682177348551
38812,Age Only,88,0.12121212121212122,0.34067425112201233,0.7507682177348551
38813,Age Only,88,0.13131313131313133,0.3690637720488467,0.7507682177348551
38814,Age Only,88,0.14141414141414144,0.3974532929756811,0.7507682177348551
38815,Age Only,88,0.15151515151515152,0.4258428139025154,0.7507682177348551
38816,Age Only,88,0.16161616161616163,0.45423233482934977,0.7507682177348551
38817,Age Only,88,0.17171717171717174,0.48262185575618416,0.7507682177348551
38818,Age Only,88,0.18181818181818182,0.5110113766830184,0.7507682177348551
38819,Age Only,88,0.19191919191919193,0.5382347521651004,0.7507682177348551
38820,Age Only,88,0.20202020202020204,0.550764695043302,0.7507682177348551
38821,Age Only,88,0.21212121212121213,0.5632946379215036,0.7507682177348551
38822,Age Only,88,0.22222222222222224,0.5758245807997052,0.7507682177348551
38823,Age Only,88,0.23232323232323235,0.5883545236779067,0.7507682177348551
38824,Age Only,88,0.24242424242424243,0.6008844665561084,0.7507682177348551
38825,Age Only,88,0.25252525252525254,0.6134144094343099,0.7507682177348551
38826,Age Only,88,0.26262626262626265,0.6259443523125116,0.7507682177348551
38827,Age Only,88,0.27272727272727276,0.6384742951907132,0.7507682177348551
38828,Age Only,88,0.2828282828282829,0.6510042380689147,0.7507682177348551
38829,Age Only,88,0.29292929292929293,0.6635341809471162,0.7507682177348551
38830,Age Only,88,0.30303030303030304,0.6760641238253178,0.7507682177348551
38831,Age Only,88,0.31313131313131315,0.6885940667035194,0.7507682177348551
38832,Age Only,88,0.32323232323232326,0.701124009581721,0.7507682177348551
38833,Age Only,88,0.33333333333333337,0.7136539524599226,0.7507682177348551
38834,Age Only,88,0.3434343434343435,0.7261838953381242,0.7507682177348551
38835,Age Only,88,0.3535353535353536,0.7387138382163259,0.7507682177348551
38836,Age Only,88,0.36363636363636365,0.7512437810945274,0.7507682177348551
38837,Age Only,88,0.37373737373737376,0.7637737239727289,0.7507682177348551
38838,Age Only,88,0.38383838383838387,0.7763036668509306,0.7507682177348551
38839,Age Only,88,0.393939393939394,0.7888336097291322,0.7507682177348551
38840,Age Only,88,0.4040404040404041,0.8013635526073337,0.7507682177348551
38841,Age Only,88,0.4141414141414142,0.8138934954855352,0.7507682177348551
38842,Age Only,88,0.42424242424242425,0.8264234383637368,0.7507682177348551
38843,Age Only,88,0.43434343434343436,0.8389533812419384,0.7507682177348551
38844,Age Only,88,0.4444444444444445,0.85148332412014,0.7507682177348551
38845,Age Only,88,0.4545454545454546,0.8640132669983416,0.7507682177348551
38846,Age Only,88,0.4646464646464647,0.8745665611337253,0.7507682177348551
38847,Age Only,88,0.4747474747474748,0.8848183325795267,0.7507682177348551
38848,Age Only,88,0.48484848484848486,0.8950701040253279,0.7507682177348551
38849,Age Only,88,0.494949494949495,0.8974822855419871,0.7507682177348551
38850,Age Only,88,0.5050505050505051,0.8995326398311473,0.7507682177348551
38851,Age Only,88,0.5151515151515152,0.9015829941203076,0.7507682177348551
38852,Age Only,88,0.5252525252525253,0.9036333484094679,0.7507682177348551
38853,Age Only,88,0.5353535353535354,0.9056837026986281,0.7507682177348551
38854,Age Only,88,0.5454545454545455,0.9077340569877884,0.7507682177348551
38855,Age Only,88,0.5555555555555556,0.9097844112769486,0.7507682177348551
38856,Age Only,88,0.5656565656565657,0.9118347655661089,0.7507682177348551
38857,Age Only,88,0.5757575757575758,0.9138851198552691,0.7507682177348551
38858,Age Only,88,0.5858585858585859,0.9159354741444294,0.7507682177348551
38859,Age Only,88,0.595959595959596,0.9179858284335897,0.7507682177348551
38860,Age Only,88,0.6060606060606061,0.9200361827227499,0.7507682177348551
38861,Age Only,88,0.6161616161616162,0.9220865370119102,0.7507682177348551
38862,Age Only,88,0.6262626262626263,0.9241368913010705,0.7507682177348551
38863,Age Only,88,0.6363636363636365,0.9261872455902307,0.7507682177348551
38864,Age Only,88,0.6464646464646465,0.928237599879391,0.7507682177348551
38865,Age Only,88,0.6565656565656566,0.9302879541685513,0.7507682177348551
38866,Age Only,88,0.6666666666666667,0.9323383084577115,0.7507682177348551
38867,Age Only,88,0.6767676767676768,0.9343886627468717,0.7507682177348551
38868,Age Only,88,0.686868686868687,0.936439017036032,0.7507682177348551
38869,Age Only,88,0.696969696969697,0.9384893713251923,0.7507682177348551
38870,Age Only,88,0.7070707070707072,0.9405397256143525,0.7507682177348551
38871,Age Only,88,0.7171717171717172,0.9425900799035128,0.7507682177348551
38872,Age Only,88,0.7272727272727273,0.9446404341926731,0.7507682177348551
38873,Age Only,88,0.7373737373737375,0.9466907884818333,0.7507682177348551
38874,Age Only,88,0.7474747474747475,0.9487411427709935,0.7507682177348551
38875,Age Only,88,0.7575757575757577,0.9507914970601539,0.7507682177348551
38876,Age Only,88,0.7676767676767677,0.9528418513493141,0.7507682177348551
38877,Age Only,88,0.7777777777777778,0.9548922056384743,0.7507682177348551
38878,Age Only,88,0.787878787878788,0.9569425599276346,0.7507682177348551
38879,Age Only,88,0.797979797979798,0.9589929142167949,0.7507682177348551
38880,Age Only,88,0.8080808080808082,0.9610432685059551,0.7507682177348551
38881,Age Only,88,0.8181818181818182,0.9630936227951153,0.7507682177348551
38882,Age Only,88,0.8282828282828284,0.9651439770842757,0.7507682177348551
38883,Age Only,88,0.8383838383838385,0.9671943313734359,0.7507682177348551
38884,Age Only,88,0.8484848484848485,0.9692446856625961,0.7507682177348551
38885,Age Only,88,0.8585858585858587,0.9712950399517564,0.7507682177348551
38886,Age Only,88,0.8686868686868687,0.9733453942409167,0.7507682177348551
38887,Age Only,88,0.8787878787878789,0.9753957485300769,0.7507682177348551
38888,Age Only,88,0.888888888888889,0.9774461028192372,0.7507682177348551
38889,Age Only,88,0.8989898989898991,0.9794964571083975,0.7507682177348551
38890,Age Only,88,0.9090909090909092,0.9815468113975577,0.7507682177348551
38891,Age Only,88,0.9191919191919192,0.983597165686718,0.7507682177348551
38892,Age Only,88,0.9292929292929294,0.9856475199758782,0.7507682177348551
38893,Age Only,88,0.9393939393939394,0.9876978742650384,0.7507682177348551
38894,Age Only,88,0.9494949494949496,0.9897482285541988,0.7507682177348551
38895,Age Only,88,0.9595959595959597,0.991798582843359,0.7507682177348551
38896,Age Only,88,0.9696969696969697,0.9938489371325192,0.7507682177348551
38897,Age Only,88,0.9797979797979799,0.9958992914216795,0.7507682177348551
38898,Age Only,88,0.98989898989899,0.9979496457108398,0.7507682177348551
38899,Age Only,88,1.0,1.0,0.7507682177348551
38900,Age Only,89,0.0,0.0,0.7472563652326603
38901,Age Only,89,0.010101010101010102,0.020503542891602597,0.7472563652326603
38902,Age Only,89,0.020202020202020204,0.041007085783205194,0.7472563652326603
38903,Age Only,89,0.030303030303030304,0.061510628674807784,0.7472563652326603
38904,Age Only,89,0.04040404040404041,0.08201417156641039,0.7472563652326603
38905,Age Only,89,0.05050505050505051,0.10251771445801298,0.7472563652326603
38906,Age Only,89,0.06060606060606061,0.1284486657620986,0.7472563652326603
38907,Age Only,89,0.07070707070707072,0.17970752299110515,0.7472563652326603
38908,Age Only,89,0.08080808080808081,0.20511080958842154,0.7472563652326603
38909,Age Only,89,0.09090909090909091,0.22048846675712347,0.7472563652326603
38910,Age Only,89,0.10101010101010102,0.23586612392582543,0.7472563652326603
38911,Age Only,89,0.11111111111111112,0.26990049751243783,0.7472563652326603
38912,Age Only,89,0.12121212121212122,0.3083446404341927,0.7472563652326603
38913,Age Only,89,0.13131313131313133,0.3467887833559476,0.7472563652326603
38914,Age Only,89,0.14141414141414144,0.38523292627770245,0.7472563652326603
38915,Age Only,89,0.15151515151515152,0.42367706919945725,0.7472563652326603
38916,Age Only,89,0.16161616161616163,0.46212121212121215,0.7472563652326603
38917,Age Only,89,0.17171717171717174,0.4879390924167044,0.7472563652326603
38918,Age Only,89,0.18181818181818182,0.5135685210312076,0.7472563652326603
38919,Age Only,89,0.19191919191919193,0.5381749262346277,0.7472563652326603
38920,Age Only,89,0.20202020202020204,0.5498912364584007,0.7472563652326603
38921,Age Only,89,0.21212121212121213,0.5616075466821736,0.7472563652326603
38922,Age Only,89,0.22222222222222224,0.5733238569059464,0.7472563652326603
38923,Age Only,89,0.23232323232323235,0.5850401671297194,0.7472563652326603
38924,Age Only,89,0.24242424242424243,0.5967564773534922,0.7472563652326603
38925,Age Only,89,0.25252525252525254,0.6084727875772652,0.7472563652326603
38926,Age Only,89,0.26262626262626265,0.6201890978010381,0.7472563652326603
38927,Age Only,89,0.27272727272727276,0.6319054080248111,0.7472563652326603
38928,Age Only,89,0.2828282828282829,0.6436217182485839,0.7472563652326603
38929,Age Only,89,0.29292929292929293,0.6553380284723569,0.7472563652326603
38930,Age Only,89,0.30303030303030304,0.6675712347354138,0.7472563652326603
38931,Age Only,89,0.31313131313131315,0.6798733604703754,0.7472563652326603
38932,Age Only,89,0.32323232323232326,0.692175486205337,0.7472563652326603
38933,Age Only,89,0.33333333333333337,0.7044776119402986,0.7472563652326603
38934,Age Only,89,0.3434343434343435,0.7167797376752602,0.7472563652326603
38935,Age Only,89,0.3535353535353536,0.7290818634102216,0.7472563652326603
38936,Age Only,89,0.36363636363636365,0.7413839891451832,0.7472563652326603
38937,Age Only,89,0.37373737373737376,0.7812704155987739,0.7472563652326603
38938,Age Only,89,0.38383838383838387,0.7898135584702749,0.7472563652326603
38939,Age Only,89,0.393939393939394,0.798356701341776,0.7472563652326603
38940,Age Only,89,0.4040404040404041,0.8068998442132771,0.7472563652326603
38941,Age Only,89,0.4141414141414142,0.8154429870847781,0.7472563652326603
38942,Age Only,89,0.42424242424242425,0.8239861299562792,0.7472563652326603
38943,Age Only,89,0.43434343434343436,0.8325292728277803,0.7472563652326603
38944,Age Only,89,0.4444444444444445,0.8410724156992814,0.7472563652326603
38945,Age Only,89,0.4545454545454546,0.8496155585707825,0.7472563652326603
38946,Age Only,89,0.4646464646464647,0.8745665611337253,0.7472563652326603
38947,Age Only,89,0.4747474747474748,0.8848183325795267,0.7472563652326603
38948,Age Only,89,0.48484848484848486,0.8950701040253279,0.7472563652326603
38949,Age Only,89,0.494949494949495,0.8963390120106538,0.7472563652326603
38950,Age Only,89,0.5050505050505051,0.8971933262978039,0.7472563652326603
38951,Age Only,89,0.5151515151515152,0.898047640584954,0.7472563652326603
38952,Age Only,89,0.5252525252525253,0.8989019548721041,0.7472563652326603
38953,Age Only,89,0.5353535353535354,0.8997562691592542,0.7472563652326603
38954,Age Only,89,0.5454545454545455,0.9006105834464043,0.7472563652326603
38955,Age Only,89,0.5555555555555556,0.9014648977335544,0.7472563652326603
38956,Age Only,89,0.5656565656565657,0.9023192120207045,0.7472563652326603
38957,Age Only,89,0.5757575757575758,0.9031735263078546,0.7472563652326603
38958,Age Only,89,0.5858585858585859,0.9040278405950047,0.7472563652326603
38959,Age Only,89,0.595959595959596,0.9048821548821548,0.7472563652326603
38960,Age Only,89,0.6060606060606061,0.905736469169305,0.7472563652326603
38961,Age Only,89,0.6161616161616162,0.906590783456455,0.7472563652326603
38962,Age Only,89,0.6262626262626263,0.9074450977436052,0.7472563652326603
38963,Age Only,89,0.6363636363636365,0.9082994120307553,0.7472563652326603
38964,Age Only,89,0.6464646464646465,0.9091537263179054,0.7472563652326603
38965,Age Only,89,0.6565656565656566,0.9100080406050555,0.7472563652326603
38966,Age Only,89,0.6666666666666667,0.9137645107794362,0.7472563652326603
38967,Age Only,89,0.6767676767676768,0.920599025076637,0.7472563652326603
38968,Age Only,89,0.686868686868687,0.927433539373838,0.7472563652326603
38969,Age Only,89,0.696969696969697,0.9342680536710388,0.7472563652326603
38970,Age Only,89,0.7070707070707072,0.9415045982210163,0.7472563652326603
38971,Age Only,89,0.7171717171717172,0.9517563696668175,0.7472563652326603
38972,Age Only,89,0.7272727272727273,0.9620081411126187,0.7472563652326603
38973,Age Only,89,0.7373737373737375,0.9703837713787963,0.7472563652326603
38974,Age Only,89,0.7474747474747475,0.9715228570949964,0.7472563652326603
38975,Age Only,89,0.7575757575757577,0.9726619428111966,0.7472563652326603
38976,Age Only,89,0.7676767676767677,0.9738010285273967,0.7472563652326603
38977,Age Only,89,0.7777777777777778,0.9749401142435968,0.7472563652326603
38978,Age Only,89,0.787878787878788,0.976079199959797,0.7472563652326603
38979,Age Only,89,0.797979797979798,0.9772182856759971,0.7472563652326603
38980,Age Only,89,0.8080808080808082,0.9783573713921973,0.7472563652326603
38981,Age Only,89,0.8181818181818182,0.9794964571083974,0.7472563652326603
38982,Age Only,89,0.8282828282828284,0.9806355428245975,0.7472563652326603
38983,Age Only,89,0.8383838383838385,0.9817746285407977,0.7472563652326603
38984,Age Only,89,0.8484848484848485,0.9829137142569978,0.7472563652326603
38985,Age Only,89,0.8585858585858587,0.9840527999731981,0.7472563652326603
38986,Age Only,89,0.8686868686868687,0.9851918856893982,0.7472563652326603
38987,Age Only,89,0.8787878787878789,0.9863309714055983,0.7472563652326603
38988,Age Only,89,0.888888888888889,0.9874700571217985,0.7472563652326603
38989,Age Only,89,0.8989898989898991,0.9886091428379986,0.7472563652326603
38990,Age Only,89,0.9090909090909092,0.9897482285541988,0.7472563652326603
38991,Age Only,89,0.9191919191919192,0.9908873142703989,0.7472563652326603
38992,Age Only,89,0.9292929292929294,0.992026399986599,0.7472563652326603
38993,Age Only,89,0.9393939393939394,0.9931654857027992,0.7472563652326603
38994,Age Only,89,0.9494949494949496,0.9943045714189993,0.7472563652326603
38995,Age Only,89,0.9595959595959597,0.9954436571351994,0.7472563652326603
38996,Age Only,89,0.9696969696969697,0.9965827428513996,0.7472563652326603
38997,Age Only,89,0.9797979797979799,0.9977218285675997,0.7472563652326603
38998,Age Only,89,0.98989898989899,0.9988609142837999,0.7472563652326603
38999,Age Only,89,1.0,1.0,0.7472563652326603
39000,Age Only,90,0.0,0.0,0.7460491659350308
39001,Age Only,90,0.010101010101010102,0.020503542891602597,0.7460491659350308
39002,Age Only,90,0.020202020202020204,0.041007085783205194,0.7460491659350308
39003,Age Only,90,0.030303030303030304,0.061510628674807784,0.7460491659350308
39004,Age Only,90,0.04040404040404041,0.08201417156641039,0.7460491659350308
39005,Age Only,90,0.05050505050505051,0.10251771445801298,0.7460491659350308
39006,Age Only,90,0.06060606060606061,0.12422734810794513,0.7460491659350308
39007,Age Only,90,0.07070707070707072,0.1515654052967486,0.7460491659350308
39008,Age Only,90,0.08080808080808081,0.17890346248555206,0.7460491659350308
39009,Age Only,90,0.09090909090909091,0.2062415196743555,0.7460491659350308
39010,Age Only,90,0.10101010101010102,0.233579576863159,0.7460491659350308
39011,Age Only,90,0.11111111111111112,0.26644555002763964,0.7460491659350308
39012,Age Only,90,0.12121212121212122,0.3006181215136439,0.7460491659350308
39013,Age Only,90,0.13131313131313133,0.33479069299964825,0.7460491659350308
39014,Age Only,90,0.14141414141414144,0.36896326448565264,0.7460491659350308
39015,Age Only,90,0.15151515151515152,0.4031358359716569,0.7460491659350308
39016,Age Only,90,0.16161616161616163,0.43730840745766125,0.7460491659350308
39017,Age Only,90,0.17171717171717174,0.4714809789436656,0.7460491659350308
39018,Age Only,90,0.18181818181818182,0.5056535504296699,0.7460491659350308
39019,Age Only,90,0.19191919191919193,0.5381749262346277,0.7460491659350308
39020,Age Only,90,0.20202020202020204,0.5498912364584007,0.7460491659350308
39021,Age Only,90,0.21212121212121213,0.5616075466821736,0.7460491659350308
39022,Age Only,90,0.22222222222222224,0.5733238569059464,0.7460491659350308
39023,Age Only,90,0.23232323232323235,0.5850401671297194,0.7460491659350308
39024,Age Only,90,0.24242424242424243,0.5967564773534922,0.7460491659350308
39025,Age Only,90,0.25252525252525254,0.6084727875772652,0.7460491659350308
39026,Age Only,90,0.26262626262626265,0.6201890978010381,0.7460491659350308
39027,Age Only,90,0.27272727272727276,0.6319054080248111,0.7460491659350308
39028,Age Only,90,0.2828282828282829,0.6436217182485839,0.7460491659350308
39029,Age Only,90,0.29292929292929293,0.6553380284723569,0.7460491659350308
39030,Age Only,90,0.30303030303030304,0.6675712347354138,0.7460491659350308
39031,Age Only,90,0.31313131313131315,0.6798733604703754,0.7460491659350308
39032,Age Only,90,0.32323232323232326,0.692175486205337,0.7460491659350308
39033,Age Only,90,0.33333333333333337,0.7044776119402986,0.7460491659350308
39034,Age Only,90,0.3434343434343435,0.7167797376752602,0.7460491659350308
39035,Age Only,90,0.3535353535353536,0.7290818634102216,0.7460491659350308
39036,Age Only,90,0.36363636363636365,0.7413839891451832,0.7460491659350308
39037,Age Only,90,0.37373737373737376,0.7823006181215136,0.7460491659350308
39038,Age Only,90,0.38383838383838387,0.792552389567315,0.7460491659350308
39039,Age Only,90,0.393939393939394,0.8028041610131162,0.7460491659350308
39040,Age Only,90,0.4040404040404041,0.8130559324589176,0.7460491659350308
39041,Age Only,90,0.4141414141414142,0.8233077039047189,0.7460491659350308
39042,Age Only,90,0.42424242424242425,0.8335594753505201,0.7460491659350308
39043,Age Only,90,0.43434343434343436,0.8438112467963215,0.7460491659350308
39044,Age Only,90,0.4444444444444445,0.8540630182421227,0.7460491659350308
39045,Age Only,90,0.4545454545454546,0.864314789687924,0.7460491659350308
39046,Age Only,90,0.4646464646464647,0.8745665611337253,0.7460491659350308
39047,Age Only,90,0.4747474747474748,0.8848183325795267,0.7460491659350308
39048,Age Only,90,0.48484848484848486,0.8950701040253279,0.7460491659350308
39049,Age Only,90,0.494949494949495,0.8963390120106538,0.7460491659350308
39050,Age Only,90,0.5050505050505051,0.8971933262978039,0.7460491659350308
39051,Age Only,90,0.5151515151515152,0.898047640584954,0.7460491659350308
39052,Age Only,90,0.5252525252525253,0.8989019548721041,0.7460491659350308
39053,Age Only,90,0.5353535353535354,0.8997562691592542,0.7460491659350308
39054,Age Only,90,0.5454545454545455,0.9006105834464043,0.7460491659350308
39055,Age Only,90,0.5555555555555556,0.9014648977335544,0.7460491659350308
39056,Age Only,90,0.5656565656565657,0.9023192120207045,0.7460491659350308
39057,Age Only,90,0.5757575757575758,0.9031735263078546,0.7460491659350308
39058,Age Only,90,0.5858585858585859,0.9040278405950047,0.7460491659350308
39059,Age Only,90,0.595959595959596,0.9048821548821548,0.7460491659350308
39060,Age Only,90,0.6060606060606061,0.905736469169305,0.7460491659350308
39061,Age Only,90,0.6161616161616162,0.906590783456455,0.7460491659350308
39062,Age Only,90,0.6262626262626263,0.9074450977436052,0.7460491659350308
39063,Age Only,90,0.6363636363636365,0.9082994120307553,0.7460491659350308
39064,Age Only,90,0.6464646464646465,0.9091537263179054,0.7460491659350308
39065,Age Only,90,0.6565656565656566,0.9100080406050555,0.7460491659350308
39066,Age Only,90,0.6666666666666667,0.9137645107794362,0.7460491659350308
39067,Age Only,90,0.6767676767676768,0.920599025076637,0.7460491659350308
39068,Age Only,90,0.686868686868687,0.927433539373838,0.7460491659350308
39069,Age Only,90,0.696969696969697,0.9342680536710388,0.7460491659350308
39070,Age Only,90,0.7070707070707072,0.9415045982210163,0.7460491659350308
39071,Age Only,90,0.7171717171717172,0.9517563696668175,0.7460491659350308
39072,Age Only,90,0.7272727272727273,0.9620081411126187,0.7460491659350308
39073,Age Only,90,0.7373737373737375,0.9703837713787963,0.7460491659350308
39074,Age Only,90,0.7474747474747475,0.9715228570949964,0.7460491659350308
39075,Age Only,90,0.7575757575757577,0.9726619428111966,0.7460491659350308
39076,Age Only,90,0.7676767676767677,0.9738010285273967,0.7460491659350308
